backend,schema_version,branch_id,T_K,temperature_K,p_Pa,pressure_Pa,F,N_a_m3,log_w,w_m_s,log_n,log_q,n,n_kg_dry_air_inv,q,q_kg_kg,s,residual_norm,converged,stability,backend_step_index,source_file,auto_branch,auto_point,auto_type_code,auto_label,auto_l2_norm
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-3.2330070281,0.03943872694261191,11.246241363,-15.240842627,76591.49842879787,76591.49842879787,2.4042861105382855e-07,2.4042861105382855e-07,1.5753239303,4.327563730125627e-13,True,,72,raw/bs2026_T190K/b.bs2026_T190K,1,73,0,0,19.006390353
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-3.2040816201,0.040596167227267194,11.275015709,-15.211940228,78827.38248905433,78827.38248905433,2.474789700605743e-07,2.474789700605743e-07,1.5754221688,1.3404346359508991e-12,True,,73,raw/bs2026_T190K/b.bs2026_T190K,1,74,0,0,19.000291044
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-3.1751562264,0.04178757525249877,11.303790073,-15.183037834,81128.53866803253,81128.53866803253,2.54736073413082e-07,2.54736073413082e-07,1.5755204074,1.0770134518203784e-12,True,,74,raw/bs2026_T190K/b.bs2026_T190K,1,75,0,0,18.99427736
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-3.1462308471,0.04301394785774448,11.332564455,-15.154135443,83496.87249601995,83496.87249601995,2.6220598415841497e-07,2.6220598415841497e-07,1.5756186459,6.550595650379194e-13,True,,75,raw/bs2026_T190K/b.bs2026_T190K,1,-76,0,0,18.988349382
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-3.1173054821,0.0442763111444297,11.361338856,-15.125233055,85934.34521983497,85934.34521983497,2.6989494264025243e-07,2.6989494264025243e-07,1.5757168845,7.334061278494805e-13,True,,76,raw/bs2026_T190K/b.bs2026_T190K,1,-77,0,0,18.982507191
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-3.0883801315,0.04557572131746907,11.390113274,-15.096330671,88442.97508573021,88442.97508573021,2.778093719150321e-07,2.778093719150321e-07,1.5758151231,1.7194561009168996e-12,True,,77,raw/bs2026_T190K/b.bs2026_T190K,1,-78,0,0,18.976750866
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-3.0594547953,0.046913265581701884,11.418887711,-15.067428291,91024.83961011951,91024.83961011951,2.8595588364908473e-07,2.8595588364908473e-07,1.5759133616,1.364323299708372e-12,True,,78,raw/bs2026_T190K/b.bs2026_T190K,1,-79,0,0,18.971080485
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-3.0305294734,0.04829006305213415,11.447662165,-15.038525915,93682.07660213232,93682.07660213232,2.9434128338714035e-07,2.9434128338714035e-07,1.5760116002,1.1876573885845698e-12,True,,79,raw/bs2026_T190K/b.bs2026_T190K,1,-80,4,5,18.965496126
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-3.0016041658,0.049707265680989814,11.476436638,-15.009623542,96416.88665235922,96416.88665235922,3.0297257654049886e-07,3.0297257654049886e-07,1.5761098388,1.54784789034096e-12,True,,80,raw/bs2026_T190K/b.bs2026_T190K,1,-81,0,0,18.959997864
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.9726788726,0.05116605922078237,11.505211129,-14.980721173,99231.53431522241,99231.53431522241,3.1185697334779445e-07,3.1185697334779445e-07,1.5762080775,1.310640660040587e-12,True,,81,raw/bs2026_T190K/b.bs2026_T190K,1,-82,0,0,18.954585775
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.9437535937,0.052667664231406786,11.533985638,-14.951818808,102128.35035113002,102128.35035113002,3.210018957726608e-07,3.210018957726608e-07,1.5763063161,1.5997809044604618e-13,True,,82,raw/bs2026_T190K/b.bs2026_T190K,1,-83,0,0,18.949259932
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.9148283292,0.05421333708110962,11.562760165,-14.922916446,105109.73356568078,105109.73356568078,3.304149837483325e-07,3.304149837483325e-07,1.5764045547,1.5503167809640592e-12,True,,83,raw/bs2026_T190K/b.bs2026_T190K,1,-84,0,0,18.944020408
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.8859030789,0.05580437102396427,11.59153471,-14.894014088,108178.15279624917,108178.15279624917,3.4010410058772226e-07,3.4010410058772226e-07,1.5765027934,1.3373432546965757e-13,True,,84,raw/bs2026_T190K/b.bs2026_T190K,1,-85,0,0,18.938867275
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.856977843,0.0574420972440364,11.620309273,-14.865111734,111336.14895656865,111336.14895656865,3.5007734050585174e-07,3.5007734050585174e-07,1.5766010321,1.1259406022490254e-12,True,,85,raw/bs2026_T190K/b.bs2026_T190K,1,-86,0,0,18.933800603
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.8280526213,0.05912788601312496,11.649083855,-14.836209383,114586.33725559474,114586.33725559474,3.6034303543005145e-07,3.6034303543005145e-07,1.5766992708,1.7135327886524026e-12,True,,86,raw/bs2026_T190K/b.bs2026_T190K,1,-87,0,0,18.928820463
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.799127414,0.060863147791842175,11.677858454,-14.807307036,117931.40890821816,117931.40890821816,3.709097609000621e-07,3.709097609000621e-07,1.5767975094,1.7077285727133717e-12,True,,87,raw/bs2026_T190K/b.bs2026_T190K,1,-88,0,0,18.923926922
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.7702022209,0.06264933445629987,11.706633072,-14.778404693,121374.13416316199,121374.13416316199,3.8178634427180467e-07,3.8178634427180467e-07,1.5768957482,1.7082543756502948e-12,True,,88,raw/bs2026_T190K/b.bs2026_T190K,1,-89,0,0,18.919120047
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.7412770422,0.06448794046475986,11.735407707,-14.749502354,124917.36366654414,124917.36366654414,3.9298187175144123e-07,3.9298187175144123e-07,1.5769939869,1.109452797995353e-12,True,,89,raw/bs2026_T190K/b.bs2026_T190K,1,-90,0,0,18.914399905
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.7123518777,0.06638050415737119,11.764182361,-14.720600018,128564.03178049029,128564.03178049029,4.0450569639027045e-07,4.0450569639027045e-07,1.5770922256,1.9607387444733756e-13,True,,90,raw/bs2026_T190K/b.bs2026_T190K,1,-91,0,0,18.909766561
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.6834267275,0.06832860899912868,11.792957032,-14.691697685,132317.15802748565,132317.15802748565,4.163674451242757e-07,4.163674451242757e-07,1.5771904643,1.6505951336921949e-12,True,,91,raw/bs2026_T190K/b.bs2026_T190K,1,-92,0,0,18.905220078
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.6545015916,0.07033388492988032,11.821731722,-14.662795357,136179.85060558916,136179.85060558916,4.285770263300474e-07,4.285770263300474e-07,1.5772887031,5.843554455751945e-14,True,,92,raw/bs2026_T190K/b.bs2026_T190K,1,-93,0,0,18.90076052
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.62557647,0.07239800972170668,11.85050643,-14.633893032,140155.30805851665,140155.30805851665,4.4114464062397597e-07,4.4114464062397597e-07,1.5773869419,1.2283577997790143e-12,True,,93,raw/bs2026_T190K/b.bs2026_T190K,1,-94,0,0,18.896387948
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.5966513626,0.07452271039003383,11.879281156,-14.604990711,144246.82244257582,144246.82244257582,4.540807864557683e-07,4.540807864557683e-07,1.5774851806,1.6611670664142685e-12,True,,94,raw/bs2026_T190K/b.bs2026_T190K,1,-95,0,0,18.892102422
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.5677262695,0.07670976461656473,11.908055899,-14.576088393,148457.78177601562,148457.78177601562,4.673962710236645e-07,4.673962710236645e-07,1.5775834194,1.3440609429439005e-12,True,,95,raw/bs2026_T190K/b.bs2026_T190K,1,-96,0,0,18.887904002
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.5388011906,0.07896100226592667,11.936830661,-14.547186079,152791.67343449465,152791.67343449465,4.811022175109574e-07,4.811022175109574e-07,1.5776816582,1.4815399824011815e-12,True,,96,raw/bs2026_T190K/b.bs2026_T190K,1,-97,0,0,18.883792746
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.509876126,0.0812783068863063,11.965605441,-14.518283769,157252.08616110528,157252.08616110528,4.952100757269504e-07,4.952100757269504e-07,1.5777798971,1.603154885811273e-12,True,,97,raw/bs2026_T190K/b.bs2026_T190K,1,-98,0,0,18.879768711
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.4809510756,0.08366361731641501,11.994380239,-14.489381463,161842.71361966082,161842.71361966082,5.097316312306843e-07,5.097316312306843e-07,1.5778781359,7.136584508043545e-13,True,,98,raw/bs2026_T190K/b.bs2026_T190K,1,-99,0,0,18.875831952
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.4520260395,0.08611892927548831,12.023155054,-14.46047916,166567.35714286644,166567.35714286644,5.246790157009631e-07,5.246790157009631e-07,1.5779763747,7.888083743456669e-13,True,,99,raw/bs2026_T190K/b.bs2026_T190K,1,-100,4,6,18.871982525
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.4231010176,0.08864629706594764,12.051929888,-14.43157686,171429.92954202276,171429.92954202276,5.400647160671941e-07,5.400647160671941e-07,1.5780746136,9.032640534968851e-13,True,,100,raw/bs2026_T190K/b.bs2026_T190K,1,-101,0,0,18.868220483
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.3941760099,0.09124783526721018,12.08070474,-14.402674565,176434.45736228075,176434.45736228075,5.55901584310024e-07,5.55901584310024e-07,1.5781728524,1.4011619290705301e-12,True,,101,raw/bs2026_T190K/b.bs2026_T190K,1,-102,0,0,18.864545878
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.3652510164,0.09392572051290725,12.109479609,-14.373772273,181585.08468783306,181585.08468783306,5.722028514687604e-07,5.722028514687604e-07,1.5782710913,5.308925546765855e-13,True,,102,raw/bs2026_T190K/b.bs2026_T190K,1,-103,0,0,18.860958762
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.3363260372,0.09668219330222039,12.138254497,-14.344869985,186886.0771332895,186886.0771332895,5.889821348965921e-07,5.889821348965921e-07,1.5783693302,7.977337954446975e-14,True,,103,raw/bs2026_T190K/b.bs2026_T190K,1,-104,0,0,18.857459184
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.3074010721,0.09951955991271204,12.167029403,-14.3159677,192341.82430229828,192341.82430229828,6.062534524185033e-07,6.062534524185033e-07,1.5784675691,1.3540560698432372e-13,True,,104,raw/bs2026_T190K/b.bs2026_T190K,1,-105,0,0,18.854047193
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.2784761213,0.10244019426236141,12.195804326,-14.287065419,197956.84393584842,197956.84393584842,6.240312317175988e-07,6.240312317175988e-07,1.578565808,5.834179655545734e-13,True,,105,raw/bs2026_T190K/b.bs2026_T190K,1,-106,0,0,18.850722837
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.2495511846,0.10544653997414435,12.224579268,-14.258163142,203735.78626354435,203735.78626354435,6.423303241372808e-07,6.423303241372808e-07,1.5786640469,1.42486442838272e-12,True,,106,raw/bs2026_T190K/b.bs2026_T190K,1,-107,0,0,18.847486162
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.2206262622,0.10854111233956186,12.253354227,-14.229260868,209683.43647424897,209683.43647424897,6.611660171766118e-07,6.611660171766118e-07,1.5787622859,9.104068208338256e-13,True,,107,raw/bs2026_T190K/b.bs2026_T190K,1,-108,0,0,18.844337214
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.1917013539,0.11172650050616749,12.282129205,-14.200358599,215804.72028685198,215804.72028685198,6.805540446352253e-07,6.805540446352253e-07,1.5788605248,8.678637913867179e-13,True,,108,raw/bs2026_T190K/b.bs2026_T190K,1,-109,0,0,18.841276037
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.1627764598,0.11500536956952584,12.3109042,-14.171456332,222104.70637495662,222104.70637495662,7.00510605068405e-07,7.00510605068405e-07,1.5789587638,5.730442726260442e-13,True,,109,raw/bs2026_T190K/b.bs2026_T190K,1,-110,0,0,18.838302672
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.13385158,0.11838046283350606,12.339679213,-14.14255407,228588.61203908647,228588.61203908647,7.210523678876227e-07,7.210523678876227e-07,1.5790570028,1.632766882023127e-12,True,,110,raw/bs2026_T190K/b.bs2026_T190K,1,-111,0,0,18.835417163
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.1049267142,0.1218546041540086,12.368454244,-14.113651811,235261.80668271196,235261.80668271196,7.421964948351167e-07,7.421964948351167e-07,1.5791552417,1.4422671746482482e-12,True,,111,raw/bs2026_T190K/b.bs2026_T190K,1,-112,0,0,18.83261955
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.0760018627,0.12543070018301408,12.397229293,-14.084749555,242129.81646879175,242129.81646879175,7.639606494972625e-07,7.639606494972625e-07,1.5792534807,1.398600371105749e-12,True,,112,raw/bs2026_T190K/b.bs2026_T190K,1,-113,0,0,18.829909871
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.0470770253,0.12911174293162958,12.42600436,-14.055847304,249198.32889646076,249198.32889646076,7.863630118487124e-07,7.863630118487124e-07,1.5793517197,1.6247383143789771e-12,True,,113,raw/bs2026_T190K/b.bs2026_T190K,1,-114,0,0,18.827288165
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-2.018152202,0.13290081218932612,12.454779445,-14.026945056,256473.19751134096,256473.19751134096,8.094222980667977e-07,8.094222980667977e-07,1.5794499588,1.271855880434565e-12,True,,114,raw/bs2026_T190K/b.bs2026_T190K,1,-115,0,0,18.824754469
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.9892273929,0.13680107811050463,12.483554548,-13.998042811,263960.44675337564,263960.44675337564,8.33157771627603e-07,8.33157771627603e-07,1.5795481978,1.6271925759004752e-13,True,,115,raw/bs2026_T190K/b.bs2026_T190K,1,-116,0,0,18.822308817
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.960302598,0.14081580389283008,12.512329669,-13.969140571,271666.276946201,271666.276946201,8.575892591674404e-07,8.575892591674404e-07,1.5796464368,1.5655388669305078e-12,True,,116,raw/bs2026_T190K/b.bs2026_T190K,1,-117,0,0,18.819951246
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.9313778172,0.144948348509186,12.541104807,-13.940238334,279597.069152596,279597.069152596,8.827371720919517e-07,8.827371720919517e-07,1.5797446759,1.1936864537791005e-13,True,,117,raw/bs2026_T190K/b.bs2026_T190K,1,-118,0,0,18.817681787
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.9024530505,0.14920216949007445,12.569879964,-13.9113361,287759.3915696743,287759.3915696743,9.086225186771852e-07,9.086225186771852e-07,1.579842915,1.12912097176279e-12,True,,118,raw/bs2026_T190K/b.bs2026_T190K,1,-119,0,0,18.815500472
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.873528298,0.15358082581412663,12.598655138,-13.88243387,296160.00301866274,296160.00301866274,9.352669223029984e-07,9.352669223029984e-07,1.579941154,1.8246784588073985e-12,True,,119,raw/bs2026_T190K/b.bs2026_T190K,1,-120,4,7,18.813407334
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.8446035595,0.15808798094654541,12.62743033,-13.853531644,304805.8605085375,304805.8605085375,9.626926413057535e-07,9.626926413057535e-07,1.5800393931,1.5389895489176964e-12,True,,120,raw/bs2026_T190K/b.bs2026_T190K,1,-121,0,0,18.8114024
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.8156788352,0.16272740579685582,12.65620554,-13.824629422,313704.12387122586,313704.12387122586,9.909225867146545e-07,9.909225867146545e-07,1.5801376322,1.659410323199908e-12,True,,121,raw/bs2026_T190K/b.bs2026_T190K,1,-122,0,0,18.809485699
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.7867541251,0.16750298196489347,12.684980768,-13.795727203,322862.1619709374,322862.1619709374,1.0199803424108805e-06,1.0199803424108805e-06,1.5802358714,1.3621157005992518e-12,True,,122,raw/bs2026_T190K/b.bs2026_T190K,1,-123,0,0,18.807657258
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.757829429,0.17241870499278902,12.713756014,-13.766824988,332287.5588070281,332287.5588070281,1.0498901818278567e-06,1.0498901818278567e-06,1.5803341105,4.046221188635462e-13,True,,123,raw/bs2026_T190K/b.bs2026_T190K,1,-124,0,0,18.805917104
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.728904747,0.1774786876239213,12.742531277,-13.737922776,341988.1194530586,341988.1194530586,1.0806770922529139e-06,1.0806770922529139e-06,1.5804323496,1.1733208438785001e-12,True,,124,raw/bs2026_T190K/b.bs2026_T190K,1,-125,0,0,18.80426526
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.6999800791,0.1826871633091975,12.771306558,-13.709020568,351971.8775272169,351971.8775272169,1.1123667915586308e-06,1.1123667915586308e-06,1.5805305888,6.29767516002912e-13,True,,125,raw/bs2026_T190K/b.bs2026_T190K,1,-126,0,0,18.80270175
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.6710554253,0.18804848973247176,12.800081858,-13.680118364,362247.1012208325,362247.1012208325,1.1449857528056306e-06,1.1449857528056306e-06,1.5806288279,1.7924627199582061e-12,True,,126,raw/bs2026_T190K/b.bs2026_T190K,1,-127,0,0,18.801226596
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.6421307856,0.19356715245616665,12.828857174,-13.651216164,372822.298657415,372822.298657415,1.1785612253373435e-06,1.1785612253373435e-06,1.5807270671,8.696823952674875e-13,True,,127,raw/bs2026_T190K/b.bs2026_T190K,1,-128,0,0,18.799839819
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.61320616,0.19924776867387264,12.857632509,-13.622313967,383706.22856246703,383706.22856246703,1.2131212587563362e-06,1.2131212587563362e-06,1.5808253063,4.549200398535471e-13,True,,128,raw/bs2026_T190K/b.bs2026_T190K,1,-129,0,0,18.798541438
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.5842815485,0.20509509107306667,12.886407862,-13.593411773,394907.9038941019,394907.9038941019,1.248694724035513e-06,1.248694724035513e-06,1.5809235455,5.052134339880893e-13,True,,129,raw/bs2026_T190K/b.bs2026_T190K,1,-130,0,0,18.797331472
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.555356951,0.21111401183229112,12.915183232,-13.564509583,406436.6007127054,406436.6007127054,1.2853113374632202e-06,1.2853113374632202e-06,1.5810217847,9.807858490222977e-13,True,,130,raw/bs2026_T190K/b.bs2026_T190K,1,-131,0,0,18.796209938
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.5264323676,0.2173095666518025,12.94395862,-13.535607397,418301.86669707496,418301.86669707496,1.3230016879260926e-06,1.3230016879260926e-06,1.5811200239,1.8392619918963885e-12,True,,131,raw/bs2026_T190K/b.bs2026_T190K,1,-132,0,0,18.795176852
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.4975077982,0.2236869390496933,12.972734026,-13.506705215,430513.5278786513,430513.5278786513,1.3617972612834303e-06,1.3617972612834303e-06,1.5812182632,5.717659592758542e-13,True,,132,raw/bs2026_T190K/b.bs2026_T190K,1,-133,0,0,18.794232229
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.4685832429,0.2302514646126406,13.00150945,-13.477803036,443081.697163205,443081.697163205,1.4017304680711616e-06,1.4017304680711616e-06,1.5813165024,1.2289983130657034e-12,True,,133,raw/bs2026_T190K/b.bs2026_T190K,1,-134,0,0,18.793376082
auto,figure1-branch-schema-v1,figure1_T190K,190.0,190.0,30000.0,30000.0,1.0,10000000000.0,-1.4396587017,0.23700863552416204,13.030284892,-13.448900861,456016.78270641435,456016.78270641435,1.4428346664523488e-06,1.4428346664523488e-06,1.5814147417,3.31699368036504e-13,True,,134,raw/bs2026_T190K/b.bs2026_T190K,1,-135,0,0,18.792608422
